26	1
1536
1	1007
2	905
3	926
4	619
5	640
6	977
3	257
7	887
8	879
4	72
6	854
6	617
7	1156
6	1002
7	875
4	991
7	856
9	908
10	880
6	864
8	805
10	869
6	871
10	938
11	743
10	806
7	805
1	862
3	879
12	883
10	810
10	900
10	868
13	976
10	1040
12	807
7	899
6	870
3	500
6	811
7	998
13	504
4	728
14	504
4	883
6	876
10	815
15	497
14	679
7	966
1	870
13	912
13	269
9	871
16	823
16	868
6	878
10	344
11	666
4	678
4	940
7	1215
3	968
12	196
10	883
6	878
6	1176
6	871
6	838
4	780
6	1040
17	1223
8	728
12	837
10	1002
7	876
6	897
7	965
12	942
6	844
10	812
4	878
6	879
6	721
4	981
12	873
6	873
10	871
7	934
12	873
6	875
13	870
12	936
6	870
4	1017
6	1389
6	868
4	942
2	839
18	604
4	883
6	353
10	773
7	942
1	889
1	835
3	884
5	1396
10	867
11	999
5	844
7	1100
2	1006
10	875
6	887
10	957
1	892
6	559
6	880
7	24
3	842
16	812
19	933
2	781
3	969
10	1007
1	597
14	499
14	469
10	632
7	872
1	1005
1	821
10	994
7	933
4	807
4	865
6	975
7	866
13	617
4	870
6	767
6	874
7	887
7	838
3	807
12	1493
12	858
6	813
6	870
7	882
7	127
1	831
1	844
12	972
7	1030
4	871
4	872
1	592
6	911
6	875
10	869
7	783
7	870
1	872
16	778
7	931
1	905
12	453
16	982
6	879
10	203
10	1137
15	505
16	1349
6	992
13	647
1	872
6	909
4	874
7	587
6	1498
10	825
10	857
10	89
6	930
7	927
12	872
12	867
5	874
7	878
10	983
7	672
10	1262
7	895
20	844
10	875
2	814
5	1027
6	907
14	232
4	742
7	839
16	1109
7	867
13	556
6	810
6	774
5	583
6	965
4	665
7	804
10	878
7	780
1	812
7	842
4	880
7	250
16	883
10	847
7	876
6	931
10	602
4	874
8	870
20	837
6	858
20	931
7	582
7	158
7	907
3	1123
6	591
10	866
10	793
4	775
1	875
21	855
1	807
7	106
13	718
7	523
7	812
10	1016
10	877
12	614
4	867
7	789
3	844
2	964
22	881
10	971
1	1007
10	981
7	847
4	139
3	291
6	838
7	886
7	836
10	867
7	944
16	879
1	1003
6	808
16	896
20	925
6	879
4	911
1	848
20	879
10	879
16	455
6	886
10	874
7	925
13	866
23	976
6	550
10	871
6	873
10	1012
4	104
17	841
6	880
4	984
12	875
3	879
